The Starlight Celebration (2017),La fête des étoiles (2017),Sternenlichtfest (2017)
The Starlight Celebration (2018),La fête des étoiles (2018),Sternenlichtfest (2018)
The Starlight Celebration (2019),La fête des étoiles (2019),Sternenlichtfest (2019)
The Starlight Celebration (2020),La fête des étoiles (2020),Sternenlichtfest (2020)
The Starlight Celebration (2021),La fête des étoiles (2021),Sternenlichtfest (2021)
The Starlight Celebration (2022),La fête des étoiles (2022),Sternenlichtfest (2022)
The Starlight Celebration (2023),La fête des étoiles (2023),Sternenlichtfest (2023)
"Storm Quartermaster - Limsa Lominsa - 20,000 Storm Seals",Officier de la logistique - Limsa Lominsa - 40 000 sceaux de compagnie limséens,Quartiermeisterin - Limsa Lominsa - 20.000 Flottentaler
"Storm Quartermaster - Limsa Lominsa - 40,000 Storm Seals",Officier de la logistique - Limsa Lominsa - 40 000 sceaux de compagnie limséens,Quartiermeisterin - Limsa Lominsa - 40.000 Flottentaler
Stormblood Collector's Edition,Édition collector de Stormblood,Stormblood Collector's Edition
Stormblood Pre-order,Bonus de précommande de Stormblood,Stormblood Vorbestellung
"Stroper / Central Shroud (12, 23)","Storoper / Forêt centrale (12, 23)","Todesweide / Tiefer Wald (12, 23)"
Sul Lad - Lydha Lran (Il Mheg) - 350 Bicolor Gemstones (Rank 2),Sul Lad - Lydha Lran (Il Mheg) - 350 gemmes bicolores (Rang 2),Sul Lad - Lydha Lran (Il Mheg) - 350 zweifarbige Edelsteine (Rang 2)
Sul Lad - Lydha Lran (Il Mheg) - 350 Bicolor Gemstones (Rank 3),Sul Lad - Lydha Lran (Il Mheg) - 350 gemmes bicolores (Rang 3),Sul Lad - Lydha Lran (Il Mheg) - 350 zweifarbige Edelsteine (Rang 3)
Sul Lad - Lydha Lran (Il Mheg) - 40 Bicolor Gemstones,Sul Lad - Lydha Lran (Il Mheg) - 40 Gemmes bicolores ,Sul Lad - Lydha Lran (Il Mheg) - 40 zweifarbige Edelsteine
Sul Lad - Lydha Lran (Il Mheg) - 400 Bicolor Gemstones (Rank 3),Sul Lad - Lydha Lran (Il Mheg) - 400 Gemmes bicolores (Rang 3),Sul Lad - Lydha Lran (Il Mheg) - 400 zweifarbige Edelsteine (Rang 3)
Sul Lad - Lydha Lran (Il Mheg) - 60 Bicolor Gemstones,Sul Lad - Lydha Lran (Il Mheg) - 60 Gemmes bicolores ,Sul Lad - Lydha Lran (Il Mheg) - 60 zweifarbige Edelsteine
Sundrop the Beat,L'admirable courage,Aufgeflogen
"Supersoldier Rising (7, 24)","Guet-apens magitek (7, 24)","Der Magitek-Soldat schlägt zurück (7, 24)"
"Supplies Party (21, 15)","Casser la voie (21, 15)","Deins wird meins (21, 15)"
Suzaku / Hells' Kier,Suzaku / Le Nid des Lamentations,Suzaku / Seelentanz - Suzaku
"Sylphic Vendor - Little Solace (East Shroud) - 25,000 Gil (Rank 4)",Vendeur sylphe - Le Refuge (Forêt de l'est) - 25 000 gils (Rang 4),Sylphen-Händlerin - Sylphen-Zuflucht (Ostwald) - 25.000 Gil (Rang 4)
"Sylphic Vendor - Little Solace (East Shroud) - 25,000 Gil (Rank 8)",Vendeur sylphe - Le Refuge (Forêt de l'est) - 25 000 gils (Rang 8),Sylphen-Händlerin - Sylphen-Zuflucht (Ostwald) - 25.000 Gil (Rang 8)
Sylphic Vendor - Little Solace (East Shroud) - 3 Sylphic Goldleaves (Rank 3),Vendeur sylphe - Le Refuge (Forêt de l'est) - 3 feuilles dorées de Sylphe (Rang 3),Sylphen-Händlerin - Sylphen-Zuflucht (Ostwald) - 3 Slyphen-Goldblätter (Rang 3)
"Sylphic Vendor - Little Solace (East Shroud) - 120,000 Gil (Rank 4)",Vendeur sylphe - Le Refuge (Forêt de l'est) - 120 000 gils (Rang 4),Sylphen-Händlerin - Sylphen-Zuflucht (Ostwald) - 120.000 Gil (Rang 4)
Item code included with THE PRIMALS Zepp Tour 2018 - Trial By Shadow,Code d'objet bonus inclus dans THE PRIMALS Zepp Tour 2018 - Trial By Shadow,Bonus-Gegenstandscode inkludiert bei THE PRIMALS Zepp Tour 2018 - Trial by Shadow
"Tabeth - Eulmore - 25,000,000 Gil",Tabeth - Eulmore - 25 000 000 gils,Tabeth - Eulmore - 25.000.000 Gil
The Baldesion Arsenal (Eureka Hydatos) - Absolute Virtue Chest,L'Arsenal de Baldesion - Eureka Hydatos,Eureka Hydatos - Baldesions Arsenal
The Beast of the Barrel (1.0 Quest),The Beast of the Barrel (Quête 1.0),The Beast of the Barrel (1.0 Quest)
"The Beasts Must Die (20, 26)","Museler le Chien (20, 26)","Husch, ins Körbchen! (20, 26)"
"The Beasts are Back (25, 14)","Des bêtes en pagagaille (25, 14)","Die Allergrößte gibt nicht auf (25, 14)"
Castrum Lacus Litore (The Bozjan Southern Front),Castrum Lacus Litore (Front sud de Bozja),Castrum Lacus Litore (Bozja-Südfront)
The Feast: Season 11,The Feast: Saison 11,The Feast: Saison 11
The Feast: Season 12,The Feast: Saison 12,The Feast: Saison 12
The Feast: Season 14,The Feast: Saison 14,The Feast: Saison 14
The Feast: Season 15,The Feast: Saison 15,The Feast: Saison 15
The Feast: Season 16,The Feast: Saison 16,The Feast: Saison 16
The Feast: Season 17,The Feast: Saison 17,The Feast: Saison 17
The Feast: Season 20,The Feast: Saison 20,The Feast: Saison 20
The Feast: Season 3,The Feast: Saison 3,The Feast: Saison 3
The Feast: Season 4,The Feast: Saison 4,The Feast: Saison 4
The Feast: Season 7,The Feast: Saison 7,The Feast: Saison 7
The Feast: Season 8,The Feast: Saison 8,The Feast: Saison 8
The Make It Rain Campaign (2016),Le festival du Gold Saucer (2016),Gold Saucer-Festival (2016)
The Make It Rain Campaign (2019),Le festival du Gold Saucer (2019),Gold Saucer-Festival (2019)
The Make It Rain Campaign (2020),Le festival du Gold Saucer (2020),Gold Saucer-Festival (2020)
The Make It Rain Campaign (2021),Le festival du Gold Saucer (2021),Gold Saucer-Festival (2021)
The Make It Rain Campaign (2022),Le festival du Gold Saucer (2022),Gold Saucer-Festival (2022)
The Make It Rain Campaign (2023),Le festival du Gold Saucer (2023),Gold Saucer-Festival (2023)
The Make It Rain Campaign (2024),Le festival du Gold Saucer (2024),Gold Saucer-Festival (2024)
The Manipulator / Alexander - The Burden of the Father,Manipulateur / Alexander - Le Fardeau du Père,Manipulator / Alexandewr - Last des Vaters
"The Monster Mash (30, 22)","Le retour du chien fidèle (30, 22)","Rache ist Blutwurst (30, 22)"
The Mudman (A Rank) / Il Mheg,Tas de boue (Rang A) / Il Mheg,Matschklops (A Rang) / Il Mheg
The Palace of the Dead - Bronze Sack,Le Palais des morts - Trésor mystérieux de grade I,Palast der Toten - Gefundener Schatz I
The Palace of the Dead - Bronze/Iron/Silver Sack,"Le Palais des morts - Trésor mystérieux de grade I, II ou III","Palast der Toten - Gefundener Schatz I, II und III"
The Palace of the Dead - Gold Sack,Le Palais des morts - Trésor mystérieux de grade IV,Palast der Toten - Gefundener Schatz IV
The Palace of the Dead - Iron/Silver Sack,Le Palais des morts - Trésor mystérieux de grade II ou III,Palast der Toten - Gefundener Schatz II und III
The Palace of the Dead - Iron/Silver/Gold Sack,"Le Palais des morts - Trésor mystérieux de grade II, III ou IV","Palast der Toten - Gefundener Schatz II, III und IV"
The Palace of the Dead - Silver/Gold Sack,Le Palais des morts - Trésor mystérieux de grade III ou IV,Palast der Toten - Gefundener Schatz III und IV
Item code included with The Primals Live In Japan - Beyond The Shadow,Code d'objet bonus inclus dans THE PRIMALS Live in Japan - Beyond the Shadow,Bonus-Gegenstandscode inkludiert bei The Primals Live in Japan - Beyond The Shadow
"The Raven, Nevermore (1.0 Quest)","The Raven, Nevermore (Quête 1.0)","The Raven, Nevermore (1.0 Quest)"
The Rising (2014),Fête de la Commémoration (2014),Fest der Wiedergeburt (2014)
The Rising (2015),Fête de la Commémoration (2015),Fest der Wiedergeburt (2015)
The Rising (2016),Fête de la Commémoration (2016),Fest der Wiedergeburt (2016)
The Rising (2017),Fête de la Commémoration (2017),Fest der Wiedergeburt (2017)
The Rising (2018),Fête de la Commémoration (2018),Fest der Wiedergeburt (2018)
The Rising (2019),Fête de la Commémoration (2019),Fest der Wiedergeburt (2019)
The Rising (2020),Fête de la Commémoration (2020),Fest der Wiedergeburt (2020)
The Rising (2021),Fête de la Commémoration (2021),Fest der Wiedergeburt (2021)
The Rising (2022),Fête de la Commémoration (2022),Fest der Wiedergeburt (2022)
The Rising (2023),Fête de la Commémoration (2023),Fest der Wiedergeburt (2023)
The Ruby Weapon / Cinder Drift,Arme Rubis / Les Nuées de Brandons,Rubin-Waffe / Rubinfeuer - Entfesslung
The Starlight Celebration (2013),La fête des étoiles (2013),Sternenlichtfest (2013)
The Starlight Celebration (2019),La fête des étoiles (2019),Sternenlichtfest (2019)
"The Student Becalms the Master (14, 10)","L'élève dépasse le maître (14, 10)","Rettende Hiebe Teil 2 (14, 10)"
"The War Against the Machines (11, 20)","Cent mille guerriers de métal (11, 20)","Ende Gelände (11, 20)"
Therion / Amaurot,Mégatherion / Amaurote,Therion / Amaurot
Timeworn Boarskin Map,Vieille carte en peau de sanglier,Vergilbte Keilerleder-Karte
Timeworn Dragonskin Map,Vieille carte en peau de dragon,Vergilbte Drachenleder-Karte
Timeworn Gazelleskin Map,Vieille carte en peau de gazelle,Vergilbte Gazellenleder-Karte
Timeworn Kumbhiraskin Map,Vieille carte en peau de kumbhira,Vergilbte Kumbhilaleder-Schatzkarte
Timeworn Ophiotauroskin Map,Vieille carte en peau d'ophiotauros,Vergilbte Ophiotaurosleder-Schatzkarte
Timeworn Peisteskin Map,Vieille carte en peau de peiste,Vergilbte Basiliskenleder-Karte
Timeworn Toadskin Map,Vieille carte en peau de crapaud,Vergilbte Krötenleder-Karte
Titan / The Navel (Hard),Titan / Le Nombril (brutal),Titan / Götterdämmerung - Titan
Titania / The Dancing Plague,Titania / La Valse du Monarque,Titania / Offenbarung - Titania
Tokkapchi / Saint Mocianne's Arboretum (Hard),Tokkapchi / L'Arboretum Sainte-Mocianne (brutal),Tokkapchi / Sankt Mocianne-Arboretum (schwer)
"Tokohana - Kugane - 100,000 Gil",Tokohana - Kugane - 100 000 gils,Tokohana - Kugane - 100.000 Gil
Tonberry King / The Wanderer’s Palace,Tomberry roi / Le Palais du Vagabond,Tomberry-König / Palast des Wanderers
"Toxic Toad / Central Thanalan (26, 19)","Crapaud toxique / Thanalan central (26, 19)","Giftkröte - Zentrales Thanalan (26, 19)"
Tradingway - Bestways Burrow (Mare Lamentorum) - 350 Bicolor Gemstones (Rank 3),Tradingway - Halot de Bestway (Mare Lamentorum) - 350 gemmes bicolores (Rang 3),Tradingway - Bestways Rast (Mare Lamentorum) - 350 zweifarbige Edelsteine (Rang 3)
"Traveling Merchant - Tailfeather (The Dravanian Forelands) - 5,000 Gil",Quincaillière - La Penne (Avant-pays dravanien) - 5 000 gils,Händlerin - Fiederhag (Dravanisches Vorland) - 5.000 Gil
"Treant Sapling / North Shroud (24, 28)","Pousse de tréant / Forêt du nord (2, 28)","Baumschrat-Ableger / Nordwald (24, 28)"
"Trickster Imp / Central Shroud (27, 24)","Imp farceur / Forêt centrale (27, 24)","Gauner-Imp / Tiefer Wald (27, 24)"
Triple Triad Tournament,Tournoi de Triple Triade,Triple Triad Turnier
Trisassant - Old Sharlayan - 100 Aloalo Coins,Trisassant - Vieille Sharlayan - 100 pièces d'or de l'île d'Aloalo,Trisassant - Alt-Sharlayan - 100 Aloalo-Goldmünzen
Trisassant - Old Sharlayan - 100 Shishu Coins,Trisassant - Vieille Sharlayan - 100 tsûhô de Shishû,Trisassant - Alt-Sharlayan - 100 Shishu-Münzen
Trisassant - Old Sharlayan - 100 Sil'dihn Silvers,Trisassant - Vieille Sharlayan - 100 pièces d'argent sildiennes,Trisassant - Alt-Sharlayan - 100 Sil'dih-Silbermünzen
Trisassant - Old Sharlayan - 3 Aloalo Potsherds,Trisassant - Vieille Sharlayan - 3 reliques de l'île d'Aloalo,Trisassant - Alt-Sharlayan - 3 Aloalo-Reliquien
Trisassant - Old Sharlayan - 3 Rokkon Potsherds,Trisassant - Vieille Sharlayan - 3 reliques du mont Rokkon,Trisassant - Alt-Sharlayan - 3 Rokkon-Reliquien
Trisassant - Old Sharlayan - 6 Aloalo Potsherds,Trisassant - Vieille Sharlayan - 6 reliques de l'île d'Aloalo,Trisassant - Alt-Sharlayan - 6 Aloalo-Reliquien
Trisassant - Old Sharlayan - 6 Rokkon Potsherds,Trisassant - Vieille Sharlayan - 6 reliques du mont Rokkon,Trisassant - Alt-Sharlayan - 6 Rokkon-Reliquien
Trisassant - Old Sharlayan - 8 Aloalo Coins,Trisassant - Vieille Sharlayan - 8 pièces d'or de l'île d'Aloalo,Trisassant - Alt-Sharlayan - 8 Aloalo-Goldmünzen
Trisassant - Old Sharlayan - 8 Shishu Coins,Trisassant - Vieille Sharlayan - 8 tsûhô de Shishû,Trisassant - Alt-Sharlayan - 8 Shishu-Münzen
Trisassant - Old Sharlayan - 8 Sil'dihn Silvers,Trisassant - Vieille Sharlayan - 8 pièces d'argent sildiennes,Trisassant - Alt-Sharlayan - 8 Sil'dih-Silbermünzen
Trisassant - Old Sharlayan - 9 Aloalo Potsherds,Trisassant - Vieille Sharlayan - 9 reliques de l'île d'Aloalo,Trisassant - Alt-Sharlayan - 9 Aloalo-Reliquien
Trisassant - Old Sharlayan - 9 Rokkon Potsherds,Trisassant - Vieille Sharlayan - 9 reliques du mont Rokkon,Trisassant - Alt-Sharlayan - 9 Rokkon-Reliquien
Trisassant - Old Sharlayan - 9 Sil'dihn Potsherds,Trisassant - Vieille Sharlayan - 9 reliques sildiennes,Trisassant - Alt-Sharlayan - 9 Sil'dih-Reliquien
Tsukuyomi / Castrum Fluminis,Tsukuyomi / Castrum Fluminis,Tsukuyomi / Götterdämmerung - Tsukuyomi
Twitch Campaign,Campagne Twitch,Twitch Kampagne
Typhon / The Dragon’s Neck,Typhon / Le Col du dragon,Typhon / Das Drachenhals-Kolosseum
Typhon / The Masked Carnivale #20 & #27,Typhon / La Grande Mascarade n°20 et n°27,Typhon / Die Große Maskerade Nr. 20 & Nr. 27
Ultros / The Dragon’s Neck,Orthros / Le Col du dragon,Ultros / Das Drachenhals-Kolosseum
Ultros / The Masked Carnivale #20,Orthros / La Grande Mascarade n°20,Ultros / Die Große Maskerade Nr. 20
Unhidden Leather Map,Carte secrète en cuir,Unversteckte Lederkarte
"Unicorn Flakes (31, 17)","La licorne des plaines (31, 17)","Llofii die Ausgebüxte (31, 17)"
Unlock the Performance ability (Simpkin - Old Gridania),"Débloquer la commande ""Interprétation"" (Simpkin - Vieille Gridania)",Schalte die Kompositionsfunktion frei (Simpkin - Alt-Gridania)
Valentione's & Little Ladies' Day (2021),Valention et fête des demoiselles (2021),Valentiontag & Das Prinzessinnenfest (2021)
Valentione's Day (2014),La Valention (2014),Valentiontag (2014)
Valentione's Day (2015),La Valention (2015),Valentiontag (2015)
Valentione's Day (2016),La Valention (2016),Valentiontag (2016)
Valentione's Day (2017),La Valention (2017),Valentiontag (2017)
Valentione's Day (2018),La Valention (2018),Valentiontag (2018)
Valentione's Day (2019),La Valention (2019),Valentiontag (2019)
Valentione's Day (2020),La Valention (2020),Valentiontag (2020)
Valentione's Day (2022),La Valention (2022),Valentiontag (2022)
Valentione's Day (2023),La Valention (2023),Valentiontag (2023)
Valentione's Day (2023),La Valention (2023),Valentiontag (2023)
Valentione's Day (2024),La Valention (2024),Valentiontag (2024)
Vath Stickpeddler - Loth ast Vath (The Dravanian Forelands) - 3 Black Copper Gil (Rank 3),Camelot - Loth ast Vath (Avant-pays dravanien) - 3 gils de cuivre noir (Rang 3),Krämer - Lost ast Vath (Dravanisches Vorland) - 3 Schwarzkupfer-Gil (Rang 3)
"Vath Stickpeddler - Loth ast Vath (The Dravanian Forelands) - 30,000 Gil (Rank 4)",Camelot - Loth ast Vath (Avant-pays dravanien) - 30 000 gils (Rang 4),Krämer - Lost ast Vath (Dravanisches Vorland) - 30.000 Gil (Rang 4)
"Vath Stickpeddler - Loth ast Vath (The Dravanian Forelands) - 30,000 Gil (Rank 7)",Camelot - Loth ast Vath (Avant-pays dravanien) - 30 000 gils (Rang 7),Krämer - Lost ast Vath (Dravanisches Vorland) - 30.000 Gil (Rang 7)
Vath Stickpeddler - Loth ast Vath (The Dravanian Forelands) - 6 Black Copper Gil (Rank 8),Camelot - Loth ast Vath (Avant-pays dravanien) - 6 gils de cuivre noir (Rang 8),Krämer - Lost ast Vath (Dravanisches Vorland) - 6 Schwarzkupfer-Gil (Rang 8)
"Vath Stickpeddler - Loth ast Vath (The Dravanian Forelands) - 200,000 Gil (Rank 7)",Camelot - Loth ast Vath (Avant-pays dravanien) - 200 000 gils (Rang 7),Krämer - Lost ast Vath (Dravanisches Vorland) - 200.000 Gil (Rang 7)
Veteran Reward,Récompense d'ancienneté,Veteranen-Belohnung
Wamoura / The Lost City of Amdapor,Wamoura / Les Vestiges de la cité d'Amdapor,Wamoura / Historisches Amdapor
"Waste the Rainbow (24, 17)","De toutes les couleurs (24, 17)","Das Ende einer schillernden Karriere (24, 17)"
Waterside Exploration XIII,Exploration en rivage XIII,Gewässererkundung XIII
Waterside Exploration XIV - XXV,Exploration en rivage XIV - XXV,Gewässererkundung XIV - XXV
Waterside Exploration XIX - XXII,Exploration en rivage XIX - XXII,Gewässererkundung XIX - XXII
Waterside Exploration XVIII and XIX,Exploration en rivage XVIII et XIX,Gewässererkundung XVIII und XIX
Waterside Exploration XXII,Exploration en rivage XXII,Gewässererkundung XXII
Waterside Exploration XXV,Exploration en rivage XXV,Gewässererkundung XXV
Waterside Exploration XXVI - XXVIII,Exploration en rivage XXVI - XXVIII,Gewässererkundung XXVI - XXVIII
Waterside Exploration XXVIII,Exploration en rivage XXVIII,Gewässererkundung XXVIII
White Knight / The Vault,Cavalier blanc / La Voûte,Weißes Ross / Erzbasilika
"Wild Boar / East Shroud (18, 24)","Sanglier sauvage / Forêt de l'est (18, 24)","Wilder Keiler / Ostwald (18, 24)"
Woodland Exploration XIV - XVIII,Exploration en forêt XIV - XVIII,Forsterkundung XIV - XVIII
Woodland Exploration XIX - XXII,Exploration en forêt XIX - XXII,Forsterkundung XIX - XXII
Woodland Exploration XXII,Exploration en forêt XXII,Forsterkundung XXII
Woodland Exploration XXV,Exploration en forêt XXV,Forsterkundung XXV
Woodland Exploration XXVI - XXVIII,Exploration en forêt XXVI - XXVIII,Forsterkundung XXVI - XXVIII
Woodland Exploration XXVIII,Exploration en forêt XXVIII,Forsterkundung XXVIII
Timeworn Wyvernskin Map,Vieille carte en peau de wyverne,Vergilbte Wyvernleder-Karte
Timeworn Wyvernskin Map,Vieille carte en peau de wyverne,Vergilbte Wyvernleder-Karte
Xylle (The Crystarium) / Ilfroy (Eulmore) - 300 Sacks of Nuts,Xylle (Cristarium) / Ilfroy (Eulmore) - 300 insignes de chasse,Xylle (Crystarium) / Ilfroy (Eulmore) - 300 Kupo-Troühäen
"Xylle (The Crystarium) / Ilfroy (Eulmore) - 3,200 Sacks of Nuts",Xylle (Cristarium) / Ilfroy (Eulmore) - 3 200 insignes de chasse,Xylle (Crystarium) / Ilfroy (Eulmore) - 3.200 Kupo-Troühäen
Xylle (The Crystarium) / Ilfroy (Eulmore) - 800 Sacks of Nuts,Xylle (Cristarium) / Ilfroy (Eulmore) - 800 insignes de chasse,Xylle (Crystarium) / Ilfroy (Eulmore) - 800 Kupo-Troühäen
Yeti / Snowcloak,Yéti / Manteneige,Yeti / Schneekleid
Yo-kai Watch Collaboration,Collaboration Yo-kai Watch,Yo-kai Watch Kollaboration
Yo-kai Watch Collaboration - Obtain 13 Yo-kai Minions,Collaboration Yo-kai Watch - Obtenir 13 mascottes Yo-kai,Yo-kai Watch Kollaboration erhalte 13 Yo-kai Begleiter
Yo-kai Watch Collaboration - Obtain 13 Yo-kai Weapons,Collaboration Yo-kai Watch - Obtenir 13 armes Yo-kai,Yo-kai Watch Kollaboration erhalte 13 Yo-kai Waffen
Yo-kai Watch Collaboration - Obtain 17 Yo-kai Weapons,Collaboration Yo-kai Watch - Obtenir 17 armes Yo-kai,Yo-kai Watch Kollaboration erhalte 17 Yo-kai Waffen
Yuqurl Manl - Hopl's Stopple (The Rak'tika Greatwood) - 6 Qitari Compliments (Rank 5),Yuqurl Manl - Plateau de Hopl (Rak'tika) - 6 pièces-châtaignes qitari (Rang 5),Yuqurl Manl - Hopls Pfropfen (Der Große Wald Rak'tika) - 6 Qitari-Kastanienkreuzer (Rang 5)
Yuqurl Manl - Hopl's Stopple (The Rak'tika Greatwood) - 6 Qitari Compliments (Rank 8),Yuqurl Manl - Plateau de Hopl (Rak'tika) - 6 pièces-châtaignes qitari (Rang 8),Yuqurl Manl - Hopls Pfropfen (Der Große Wald Rak'tika) - 6 Qitari-Kastanienkreuzer (Rang 8)
Yuqurl Manl - Hopl's Stopple (The Rak'tika Greatwood) - 8 Qitari Compliments (Rank 4),Yuqurl Manl - Plateau de Hopl (Rak'tika) - 8 pièces-châtaignes qitari (Rang 4),Yuqurl Manl - Hopls Pfropfen (Der Große Wald Rak'tika) - 8 Qitari-Kastanienkreuzer (Rang 4)
Yuqurl Manl - Hopl's Stopple (The Rak'tika Greatwood) - 8 Qitari Compliments (Rank 8),Yuqurl Manl - Plateau de Hopl (Rak'tika) - 8 pièces-châtaignes qitari (Rang 8),Yuqurl Manl - Hopls Pfropfen (Der Große Wald Rak'tika) - 8 Qitari-Kastanienkreuzer (Rang 8)
Yuqurl Manl - Hopl's Stopple (The Rak'tika Greatwood) - 18 Qitari Compliments (Rank 7),Yuqurl Manl - Plateau de Hopl (Rak'tika) - 18 pièces-châtaignes qitari (Rang 7),Yuqurl Manl - Hopls Pfropfen (Der Große Wald Rak'tika) - 18 Qitari-Kastanienkreuzer (Rang 7)
Zadnor - The Dalriada,Zadnor - Le Dalriada,Zadnor-Hochebene - Dalriada
Zadnor Lockbox,Coffre verrouillé des Hauts plateaux de Zadnor,Zadnor-Schließkassette
Zawawa - Camp Broken Glass (Garlemald) - 350 Bicolor Gemstones (Rank 3),Zawawa - Camp Bris-de-glace (Garlemald) - 350 gemmes bicolores (Rang 3),Zawawa - Camp Spillterglas (Garlemald) - 350 zweifarbige Edelsteine (Rang 3)
Zu / Pharos Sirius,Zu / Le Phare de Sirius,Montisaurus / Pharos Sirius
Zumutt - Tomra (Kholusia) - 100 Bicolor Gemstones,Zumutt - Tomra (Kholusia) - 100 gemmes bicolores,Zumutt - Tomra (Kholusia) - 100 zweifarbige Edelsteine
Zumutt - Tomra (Kholusia) - 200 Bicolor Gemstones (Rank 3),Zumutt - Tomra (Kholusia) - 200 gemmes bicolores (Rang 3),Zumutt - Tomra (Kholusia) - 200 zweifarbige Edelsteine (Rang 3)
Zumutt - Tomra (Kholusia) - 350 Bicolor Gemstones (Rank 2),Zumutt - Tomra (Kholusia) - 350 gemmes bicolores (Rang 2),Zumutt - Tomra (Kholusia) - 350 zweifarbige Edelsteine (Rang 2)
Zumutt - Tomra (Kholusia) - 350 Bicolor Gemstones (Rank 3),Zumutt - Tomra (Kholusia) - 350 gemmes bicolores (Rang 3),Zumutt - Tomra (Kholusia) - 350 zweifarbige Edelsteine (Rang 3)
